chr2	27008611	27008954
chr4	331349	331611
chr17	66255160	66255539
chr10	134350818	134351023
chr6	2245854	2246090
chr19	4153442	4153672
chr3	20227658	20228022
chr14	96000999	96001390
chr16	15150025	15150220
chr2	17699562	17699936
chr7	915780	916531
chr10	18688999	18689631
chr5	53813373	53813601
chr19	45970893	45971130
chr17	36886181	36886466
chr2	98612379	98612766
chr20	32274147	32274402
chr1	33937956	33938196
chr12	56109716	56110052
chr17	80416369	80416563
chr17	44439088	44439314
chr17	57696559	57697277
chr11	107798748	107799286
chr6	151773241	151773467
chr2	25565344	25565570
chr1	37945269	37945465
chr19	14682848	14683068
chr10	113943428	113943626
chr19	33462884	33463137
chr7	97736022	97736297
chr1	204182957	204183534
chr17	62223043	62223341
chr10	98480304	98480555
chr4	8200806	8201120
chr2	231790222	231790466
chr18	48494134	48494510
chr15	89164472	89164669
chr1	28879215	28879466
chr9	130890512	130890722
chr7	1543978	1544260
chr5	43602277	43602482
chr19	36119687	36120023
chr21	40685568	40685766
chr11	118306823	118307152
chr19	16222444	16222683
chr19	45582269	45582526
chr6	89790327	89790535
chr11	6640635	6640960
chr20	23331164	23331479
chr20	57607399	57607657
chr1	9599338	9599759
chr11	576201	576394
chr6	291546	291909
chr2	242801774	242802239
chr19	41222788	41223045
chr18	13610994	13611417
chr19	10764525	10764879
chr10	49892725	49893063
chr20	60813235	60813626
chr12	54674208	54674493
chr1	26758603	26758816
chr21	38362280	38362611
chr4	185655353	185655612
chr3	182817258	182817609
chr12	94954731	94954992
chr20	47538152	47538378
chr17	78965475	78965678
chr12	112563170	112563404
chr20	48599093	48599716
chr3	107844511	107844718
chr19	54663492	54663882
chr16	89787204	89787545
chr16	85061182	85061378
chr1	8938728	8938999
chr19	2783440	2783770
chr22	21996326	21996614
chr2	239197357	239197628
chr1	10270380	10270576
chr14	78083148	78083450
chr19	55850673	55851323
chr17	66243968	66244242
chr19	51399884	51400224
chr17	27229954	27230277
chr6	56954617	56954831
chr19	1592919	1593121
chrX	49125546	49126179
chr16	75498594	75498816
chr22	36902962	36903344
chr14	105957316	105957593
chr12	125399235	125399525
chr12	57472487	57472842
chr1	54665672	54665880
chr19	18284321	18284706
chrX	153775620	153775861
chr16	2390545	2391028
chr1	153895439	153895743
chr3	52931529	52931736
chr1	31971563	31971957
chr7	77427637	77428169
chr11	126081346	126081734
chr4	124189	124386
chr2	10952799	10953114
chr1	78469785	78470472
chr2	97202293	97202521
chr11	65122062	65122301
chr19	46296011	46296254
chr9	34989368	34989854
chr11	118763160	118763435
chr10	115613833	115614176
chr14	50459908	50460135
chr13	114145154	114145396
chr20	443156	443391
chr17	46048117	46048403
chr19	38714861	38715160
chr6	32812425	32812702
chr17	35969380	35969705
chr22	37256804	37257378
chr19	1568455	1568679
chr15	75660905	75661106
chr19	55972901	55973393
chr7	2883905	2884492
chr12	12419988	12420181
chr12	122064209	122064595
chr16	770973	771470
chr5	131132669	131132937
chr20	30311421	30311622
chr9	99212187	99212617
chr18	72163322	72163656
chr16	10970625	10971037
chr19	8008628	8008851
chr1	59043832	59044117
chr13	37573440	37573826
chr10	131909053	131909378
chr1	154955492	154955890
chr19	11266460	11266704
chr1	160232802	160233005
chr20	35724242	35724678
chr17	1733129	1733374
chr9	139780604	139781005
chr17	79935157	79935723
chr2	113032904	113033607
chr6	26157362	26158291
chr20	37590728	37590965
chr19	7459849	7460064
chr1	6845054	6845524
chr5	96270799	96271012
chr9	37800643	37800945
chr2	55647039	55647339
chr1	92952276	92952502
chr16	89557025	89557349
chr9	140656914	140657276
chr3	195163763	195164119
chr3	186501109	186501317
chr4	15965306	15965503
chr19	4007382	4007788
chr8	91658150	91658413
chr16	22385929	22386124
chr11	64781339	64781687
chr3	156391680	156392168
chr1	184020736	184020934
chr16	1401628	1402158
chr17	6947262	6947468
chr3	4794008	4794280
chr11	102187952	102188463
chr3	196295446	196295667
chr16	67694793	67695029
chr1	113932794	113933060
chr1	151162522	151162730
chr16	66914277	66914476
chr17	6915580	6915884
chr16	8962460	8962783
chr19	3155067	3155344
chr4	148538284	148538574
chr17	3461068	3462296
chr10	977577	977820
chr19	17830830	17831077
chr15	45480735	45481033
chr14	69619891	69620109
chr19	1652670	1653122
chr5	138725412	138725813
chr19	7894546	7895151
chr17	42976880	42977110
chrX	153656835	153657038
chr11	105892853	105893326
chr2	73460345	73460642
chr5	55290804	55291117
chr11	62521408	62521867
chr17	73512462	73512673
chr11	66247759	66248066
chr11	66405955	66406206
chr14	68283272	68283717
chr22	29137562	29137788
chr1	9648663	9648859
chr1	163291504	163291733
chr22	24181165	24181527
chr15	80352251	80352448
chr17	46969948	46970162
chr7	76751625	76751834
chr5	139780596	139781574
chr12	108154889	108155223
chr12	56122840	56123150
chr2	175113245	175113511
chr3	38206558	38206913
chr17	80056432	80056925
chr16	50775686	50776048
chr14	20929660	20930008
chr9	112274649	112274904
chr7	20369719	20370218
chr13	20437735	20438039
chr14	21737549	21738025
chr4	129732402	129732621
chr17	4981482	4982200
chr16	28985932	28986199
chr5	159546450	159546896
chr16	88704883	88705112
chr5	892721	893028
chr6	44224934	44225185
chr2	208489932	208490283
chr2	217471478	217471871
chr3	51428493	51428785
chr19	17970423	17970743
chr17	18379874	18380084
chr5	133706698	133707119
chr16	1755961	1756331
chr9	127631145	127631476
chr2	242088792	242089050
chr16	70323353	70323578
chr1	6052423	6052758
chr17	78075186	78075482
chr1	39325394	39325674
chr16	58163278	58163597
chr17	1627905	1628189
chr2	111873624	111873982
chr20	3780011	3780771
chr1	155214508	155214708
chr22	38863756	38863958
chr1	205782252	205782492
chr1	11322595	11322973
chr11	65264829	65265092
chr11	777380	777641
chr13	101327081	101327301
chr7	73588370	73588574
chr5	145826573	145826975
chr17	73150468	73150798
chr16	81129947	81130163
chr14	103058428	103058661
chr5	180237275	180237496
chr14	23755342	23755570
chr16	74401947	74402282
chr16	53537202	53537560
chr8	74659288	74659625
chr14	94492604	94492798
chr8	33371061	33371307
chr16	103567	103845
chr12	124196705	124197086
chr7	4815007	4815370
chr21	46237959	46238330
chr5	177026942	177027354
chr4	6784168	6784438
chr1	223317209	223317526
chr7	86848860	86849189
chr19	45393978	45394658
chr7	56174202	56174398
chr17	79829253	79829566
