chr22	19466632	19467601	ELF4_IP_R1_peak_8601	27523	.	57.7323	2760.4	2752.34	405
chr11	62607695	62609558	ELF4_IP_R1_peak_2484	13856	.	27.7882	1392.6	1385.65	1492
chr12	6961298	6962003	ELF4_IP_R1_peak_2968	9837	.	79.1973	990.546	983.756	372
chr6	136571144	136571838	ELF4_IP_R1_peak_11560	9643	.	49.9819	971.129	964.36	319
chr3	12882801	12883593	ELF4_IP_R1_peak_8931	9133	.	57.6509	920.029	913.337	435
chr22	20861584	20862612	ELF4_IP_R1_peak_8622	8749	.	24.8646	881.507	874.904	262
chr19	4791292	4791887	ELF4_IP_R1_peak_6226	7438	.	49.5936	750.241	743.848	285
chr1	169862873	169863696	ELF4_IP_R1_peak_1162	7315	.	43.7952	737.946	731.58	397
chr12	6772070	6772954	ELF4_IP_R1_peak_2959	7302	.	70.7222	736.627	730.266	389
chr1	149223038	149224937	ELF4_IP_R1_peak_894	6890	.	31.3613	695.32	689.052	1020
chr17	73452291	73452894	ELF4_IP_R1_peak_5826	6870	.	45.3692	693.358	687.094	338
chr19	12780141	12780767	ELF4_IP_R1_peak_6375	6832	.	55.144	689.472	683.217	315
chr22	22020001	22020855	ELF4_IP_R1_peak_8643	6829	.	21.2315	689.198	682.943	327
chr22	21983415	21984021	ELF4_IP_R1_peak_8636	6829	.	20.1225	689.16	682.905	357
chr1	28974532	28975842	ELF4_IP_R1_peak_313	6640	.	45.2001	670.289	664.081	765
chr1	151137929	151138826	ELF4_IP_R1_peak_950	6583	.	44.593	664.528	658.335	531
chr1	45186645	45188004	ELF4_IP_R1_peak_502	6465	.	38.0382	652.668	646.509	743
chr8	67579194	67580505	ELF4_IP_R1_peak_12715	6264	.	36.7336	632.558	626.452	443
chr1	144533451	144534798	ELF4_IP_R1_peak_859	5968	.	26.3596	602.88	596.847	769
chr17	19091146	19091702	ELF4_IP_R1_peak_5326	5946	.	37.1118	600.679	594.65	289
chr19	46498107	46498892	ELF4_IP_R1_peak_6805	5819	.	45.4576	587.962	581.962	338
chr17	19015138	19016216	ELF4_IP_R1_peak_5325	5707	.	39.542	576.753	570.775	468
chr1	45195885	45197193	ELF4_IP_R1_peak_503	5652	.	37.1622	571.183	565.215	784
chr19	47353920	47354801	ELF4_IP_R1_peak_6817	5599	.	44.1701	565.898	559.94	395
chr17	56708432	56709658	ELF4_IP_R1_peak_5712	5566	.	39.9697	562.642	556.69	536
chr19	42748570	42749271	ELF4_IP_R1_peak_6720	5398	.	51.1162	545.789	539.876	400
chr1	153931028	153931521	ELF4_IP_R1_peak_982	5360	.	40.0726	541.99	536.087	195
chr1	54303942	54304595	ELF4_IP_R1_peak_580	5213	.	36.484	527.259	521.387	350
chr12	49245708	49246821	ELF4_IP_R1_peak_3113	5126	.	45.0542	518.554	512.7	298
chr1	17221894	17223512	ELF4_IP_R1_peak_151	5111	.	27.3944	517.032	511.182	783
chr1	148240809	148242317	ELF4_IP_R1_peak_891	4915	.	38.1858	497.323	491.523	866
chr19	19029929	19030734	ELF4_IP_R1_peak_6523	4902	.	31.4812	496.044	490.247	375
chr17	43138163	43138950	ELF4_IP_R1_peak_5584	4899	.	38.0934	495.699	489.903	382
chr6	33256627	33257628	ELF4_IP_R1_peak_11170	4890	.	31.807	494.883	489.09	662
chr7	132937429	132938338	ELF4_IP_R1_peak_12352	4653	.	31.4522	471.1	465.364	289
chr1	151042729	151043578	ELF4_IP_R1_peak_949	4644	.	39.819	470.184	464.451	477
chr11	72145270	72145892	ELF4_IP_R1_peak_2647	4616	.	35.9116	467.415	461.688	417
chr1	222885836	222887138	ELF4_IP_R1_peak_1412	4538	.	34.4208	459.601	453.893	259
chr6	31926636	31927213	ELF4_IP_R1_peak_11145	4532	.	28.1173	458.909	453.202	252
chr2	172543676	172544655	ELF4_IP_R1_peak_7797	4444	.	32.4846	450.089	444.402	291
chr20	32398716	32399138	ELF4_IP_R1_peak_8182	4354	.	34.9497	441.125	435.46	219
chr17	45972959	45974212	ELF4_IP_R1_peak_5623	4351	.	31.9949	440.813	435.149	393
chr1	45965545	45966197	ELF4_IP_R1_peak_515	4323	.	23.5291	438.043	432.386	326
chr6	88411722	88412495	ELF4_IP_R1_peak_11430	4249	.	40.1806	430.593	424.957	426
chr3	156272901	156273472	ELF4_IP_R1_peak_9419	4230	.	37.8501	428.724	423.093	212
chr4	140003815	140005948	ELF4_IP_R1_peak_10002	4179	.	52.9394	423.538	417.921	315
chr19	41082479	41083011	ELF4_IP_R1_peak_6689	4117	.	37.1037	417.361	411.76	273
chr1	156710669	156711387	ELF4_IP_R1_peak_1065	4113	.	29.5293	416.994	411.394	348
chr1	45284945	45285936	ELF4_IP_R1_peak_509	4105	.	29.7352	416.102	410.506	605
chr1	11967602	11970246	ELF4_IP_R1_peak_103	4094	.	25.3262	415.07	409.477	844
chr17	56756387	56757292	ELF4_IP_R1_peak_5715	4087	.	31.9064	414.346	408.755	487
chr19	4246694	4247383	ELF4_IP_R1_peak_6215	4079	.	30.9676	413.556	407.968	358
chr1	26324376	26324864	ELF4_IP_R1_peak_250	4071	.	23.5947	412.757	407.172	285
chr9	102861030	102861972	ELF4_IP_R1_peak_13209	4019	.	38.5641	407.506	401.939	354
chr5	176778426	176779132	ELF4_IP_R1_peak_10697	3992	.	37.6392	404.773	399.216	312
chr12	120729017	120730210	ELF4_IP_R1_peak_3559	3990	.	26.5602	404.638	399.082	487
chr16	67840396	67840932	ELF4_IP_R1_peak_4997	3938	.	31.5202	399.355	393.813	256
chr17	27278888	27279700	ELF4_IP_R1_peak_5380	3902	.	26.752	395.811	390.278	534
chr8	17779804	17780390	ELF4_IP_R1_peak_12549	3889	.	40.2893	394.51	388.981	346
chr19	49479286	49479919	ELF4_IP_R1_peak_6900	3887	.	41.8013	394.247	388.719	324
chr5	145561927	145562846	ELF4_IP_R1_peak_10573	3880	.	31.6601	393.613	388.087	390
chr5	85913231	85914207	ELF4_IP_R1_peak_10353	3835	.	42.356	389.077	383.563	436
chr19	16295805	16296463	ELF4_IP_R1_peak_6449	3797	.	34.9713	385.234	379.731	319
chr10	74869959	74870485	ELF4_IP_R1_peak_1909	3771	.	26.422	382.652	377.157	248
chr1	63249208	63250034	ELF4_IP_R1_peak_617	3757	.	35.3403	381.246	375.755	471
chr17	56735841	56736912	ELF4_IP_R1_peak_5713	3682	.	34.1252	373.669	368.201	620
chr16	30366383	30367396	ELF4_IP_R1_peak_4866	3678	.	31.925	373.329	367.862	281
chr17	73780471	73780969	ELF4_IP_R1_peak_5832	3654	.	27.1392	370.876	365.416	260
chr16	30933565	30934871	ELF4_IP_R1_peak_4897	3651	.	29.4925	370.615	365.156	381
chr1	202317383	202318042	ELF4_IP_R1_peak_1293	3648	.	29.838	370.329	364.871	309
chr11	86012919	86013555	ELF4_IP_R1_peak_2745	3624	.	26.985	367.941	362.489	288
chr3	129118037	129119313	ELF4_IP_R1_peak_9313	3623	.	38.8146	367.85	362.399	424
chr19	4815279	4816177	ELF4_IP_R1_peak_6227	3615	.	41.5171	367.02	361.572	562
chr1	145382187	145383382	ELF4_IP_R1_peak_870	3556	.	33.2747	361.052	355.623	759
chr11	64037183	64039077	ELF4_IP_R1_peak_2511	3544	.	24.7109	359.863	354.438	408
chr16	70473047	70473491	ELF4_IP_R1_peak_5039	3513	.	42.728	356.756	351.341	206
chr6	144416476	144417254	ELF4_IP_R1_peak_11602	3475	.	24.1022	352.984	347.581	338
chr11	71639256	71640290	ELF4_IP_R1_peak_2643	3475	.	30.1623	352.966	347.563	371
chr15	65596512	65597752	ELF4_IP_R1_peak_4426	3342	.	29.7967	339.576	334.215	682
chr6	30875509	30876186	ELF4_IP_R1_peak_11103	3319	.	27.8901	337.301	331.946	409
chr19	9250765	9251444	ELF4_IP_R1_peak_6298	3311	.	29.6032	336.541	331.188	281
chr5	173043590	173044126	ELF4_IP_R1_peak_10672	3269	.	31.9485	332.335	326.995	187
chr3	14692744	14693517	ELF4_IP_R1_peak_8952	3265	.	20.8333	331.929	326.591	327
chr20	30697087	30697769	ELF4_IP_R1_peak_8167	3257	.	34.8566	331.07	325.735	306
chr4	190970899	190971130	ELF4_IP_R1_peak_10138	3254	.	13.5198	330.806	325.472	158
chr16	67260681	67261289	ELF4_IP_R1_peak_4990	3239	.	29.6118	329.231	323.903	349
chr1	148604306	148605567	ELF4_IP_R1_peak_892	3225	.	41.1689	327.873	322.549	594
chr12	109914987	109915588	ELF4_IP_R1_peak_3477	3172	.	36.8192	322.569	317.263	303
chr10	70715417	70716153	ELF4_IP_R1_peak_1872	3157	.	26.9161	321.035	315.734	418
chr5	149829082	149829743	ELF4_IP_R1_peak_10600	3146	.	28.539	319.948	314.65	373
chr20	2082710	2083488	ELF4_IP_R1_peak_8083	3140	.	41.4768	319.347	314.052	419
chr3	47323917	47324528	ELF4_IP_R1_peak_9085	3101	.	25.1389	315.447	310.165	246
chr7	153109438	153111507	ELF4_IP_R1_peak_12475	3069	.	32.3135	312.19	306.918	1741
chr5	40834978	40836655	ELF4_IP_R1_peak_10217	3066	.	23.695	311.966	306.695	342
chr1	142890763	142891366	ELF4_IP_R1_peak_855	3051	.	9.74493	310.462	305.196	236
chr1	161123422	161124177	ELF4_IP_R1_peak_1095	3040	.	26.2078	309.312	304.049	338
chr12	54582506	54583201	ELF4_IP_R1_peak_3200	3025	.	44.074	307.769	302.51	403
chr17	47492095	47492692	ELF4_IP_R1_peak_5660	3000	.	22.0038	305.258	300.007	298
chr6	42531314	42531991	ELF4_IP_R1_peak_11280	2982	.	22.1639	303.494	298.248	334
chr19	42363578	42364324	ELF4_IP_R1_peak_6709	2982	.	22.1639	303.494	298.248	281
chr17	8076020	8077207	ELF4_IP_R1_peak_5263	2981	.	26.6284	303.434	298.188	685
chr6	160210547	160211851	ELF4_IP_R1_peak_11689	2972	.	26.4462	302.52	297.276	920
chr6	13814936	13815924	ELF4_IP_R1_peak_10840	2971	.	35.9137	302.384	297.141	745
chr16	28503212	28503792	ELF4_IP_R1_peak_4838	2965	.	32.1434	301.751	296.51	241
chr6	37786206	37787144	ELF4_IP_R1_peak_11244	2953	.	25.6766	300.582	295.344	561
chr3	141030344	141030939	ELF4_IP_R1_peak_9355	2952	.	26.8529	300.515	295.277	300
chr1	149605427	149606315	ELF4_IP_R1_peak_901	2931	.	37.4164	298.335	293.104	648
chr8	11141659	11142609	ELF4_IP_R1_peak_12535	2924	.	32.4827	297.644	292.415	237
chr1	153962912	153963508	ELF4_IP_R1_peak_986	2924	.	25.4995	297.684	292.455	344
chr17	41393062	41393966	ELF4_IP_R1_peak_5553	2899	.	28.7874	295.186	289.964	315
chr10	104503024	104503894	ELF4_IP_R1_peak_2072	2875	.	35.0748	292.744	287.531	405
chr1	203830503	203831069	ELF4_IP_R1_peak_1312	2871	.	24.1414	292.399	287.188	233
chr1	156736749	156737572	ELF4_IP_R1_peak_1067	2857	.	22.5594	290.981	285.775	388
chr4	52725	53451	ELF4_IP_R1_peak_9630	2853	.	11.1609	290.565	285.36	462
chr15	66874051	66874932	ELF4_IP_R1_peak_4442	2851	.	27.4906	290.362	285.159	475
chr21	22519034	22519904	ELF4_IP_R1_peak_8462	2830	.	31.7273	288.249	283.053	365
chrX	16789317	16790255	ELF4_IP_R1_peak_13469	2825	.	37.3392	287.79	282.595	421
chr1	25558729	25559629	ELF4_IP_R1_peak_233	2823	.	22.9366	287.543	282.35	246
chr2	170430121	170430723	ELF4_IP_R1_peak_7780	2762	.	19.9164	281.468	276.293	317
chr17	18966739	18967431	ELF4_IP_R1_peak_5323	2737	.	43.6812	278.939	273.77	411
chr1	146555645	146556852	ELF4_IP_R1_peak_883	2733	.	30.3101	278.472	273.305	533
chr19	14191878	14192492	ELF4_IP_R1_peak_6414	2729	.	29.6859	278.097	272.931	372
chr11	66247437	66248198	ELF4_IP_R1_peak_2587	2704	.	26.9272	275.62	270.462	492
chr7	38948558	38949061	ELF4_IP_R1_peak_11917	2652	.	34.7357	270.401	265.258	256
chr1	154955154	154956114	ELF4_IP_R1_peak_1005	2645	.	26.0704	269.711	264.571	604
chr11	22646502	22647742	ELF4_IP_R1_peak_2304	2636	.	32.9273	268.752	263.614	885
chr12	54121092	54121696	ELF4_IP_R1_peak_3195	2606	.	24.2244	265.783	260.654	277
chr15	65587873	65588996	ELF4_IP_R1_peak_4425	2602	.	26.655	265.334	260.208	591
chr1	114471855	114472273	ELF4_IP_R1_peak_819	2601	.	26.1995	265.31	260.183	271
chr19	19496379	19496723	ELF4_IP_R1_peak_6536	2587	.	26.5484	263.86	258.737	181
chr8	120844793	120845455	ELF4_IP_R1_peak_12861	2568	.	29.5869	261.97	256.853	337
chr17	1227319	1227988	ELF4_IP_R1_peak_5199	2565	.	28.9657	261.648	256.532	315
chr12	6797938	6799123	ELF4_IP_R1_peak_2960	2565	.	28.9657	261.648	256.532	834
chr1	10532387	10533729	ELF4_IP_R1_peak_90	2546	.	16.8339	259.733	254.623	267
chr19	56826000	56826733	ELF4_IP_R1_peak_7089	2543	.	25.5746	259.501	254.392	436
chr2	88315345	88316296	ELF4_IP_R1_peak_7529	2536	.	26.9879	258.708	253.601	594
chr16	77224124	77225877	ELF4_IP_R1_peak_5079	2501	.	24.66	255.277	250.182	934
chr16	12009736	12010325	ELF4_IP_R1_peak_4742	2489	.	24.1856	253.999	248.909	212
chr4	2470588	2471064	ELF4_IP_R1_peak_9651	2487	.	24.561	253.84	248.75	191
chr19	45681515	45682427	ELF4_IP_R1_peak_6766	2486	.	20.017	253.722	248.632	253
chr4	1714353	1714860	ELF4_IP_R1_peak_9643	2476	.	23.7327	252.773	247.686	223
chr8	28747222	28748141	ELF4_IP_R1_peak_12595	2451	.	19.6011	250.275	245.197	568
chr16	30661761	30662184	ELF4_IP_R1_peak_4882	2442	.	25.0558	249.279	244.204	224
chr17	61904213	61905014	ELF4_IP_R1_peak_5755	2436	.	27.2647	248.714	243.641	308
chr14	81686894	81687954	ELF4_IP_R1_peak_4137	2433	.	42.9724	248.381	243.309	764
chr20	54967166	54967853	ELF4_IP_R1_peak_8384	2421	.	20.8945	247.214	242.146	277
chr1	1590276	1590950	ELF4_IP_R1_peak_29	2420	.	23.3545	247.109	242.041	324
chr7	64466813	64467329	ELF4_IP_R1_peak_11994	2412	.	21.3943	246.342	241.276	269
chr19	49298492	49299085	ELF4_IP_R1_peak_6880	2409	.	20.0612	245.99	240.925	337
chr2	113341732	113342453	ELF4_IP_R1_peak_7615	2397	.	18.4745	244.809	239.748	281
chr19	7694346	7694924	ELF4_IP_R1_peak_6274	2397	.	25.6026	244.793	239.732	259
chr1	108816153	108816662	ELF4_IP_R1_peak_757	2386	.	44.0149	243.659	238.601	272
chr20	45809835	45810360	ELF4_IP_R1_peak_8296	2385	.	35.8645	243.643	238.585	282
chr20	16710270	16710928	ELF4_IP_R1_peak_8121	2381	.	36.9167	243.225	238.169	314
