chr14	24700746	24701067
chr9	86432851	86433098
chr3	113464858	113465328
chr1	16971286	16971850
chr7	26240194	26240654
chr15	90727478	90727759
chr14	32545640	32545970
chr9	33239828	33240298
chr11	85780147	85780375
chr7	100493770	100494137
chr2	47403386	47404176
chr14	103565660	103566116
chr11	2721105	2721405
chr1	38272680	38272924
chr1	222885906	222886133
chr14	38064901	38065630
chr11	118781432	118781691
chr2	135809311	135810473
chr2	230786723	230786987
chr9	100700395	100700847
chr4	114683562	114684027
chr20	43159915	43160466
chr14	35874111	35874435
chr20	58515569	58515854
chr3	32147636	32147868
chr20	36661812	36662098
chr19	54367756	54368082
chr18	77439112	77439339
chr4	13629308	13629542
chr10	106012939	106013241
chr13	24144169	24144474
chr4	144940327	144940900
chr6	47277598	47277851
chr6	2988009	2988403
chr19	3047720	3048002
chr4	147328786	147329304
chr20	5106955	5107224
chr7	2354413	2355449
chr1	111682850	111683077
chr12	72148363	72148738
chr6	2903351	2903650
chr17	55162908	55163471
chr2	113191085	113191313
chr22	20462123	20462368
chr2	239034513	239035853
chr20	47894967	47895366
chr6	159238252	159238629
chr20	4172960	4173292
chr16	71879633	71879881
chr1	27240394	27240984
chr9	136024949	136025529
chr20	49307468	49308626
chr22	36903387	36903773
chr6	167704678	167704901
chr5	149829113	149829625
chr1	205224947	205225504
chr7	40174209	40174449
chr3	52009499	52009743
chr20	60757727	60757993
chr1	109633155	109633519
chr1	89458612	89459062
chr9	98224788	98225271
chr9	37800573	37800829
chr22	20850367	20850973
chr6	31913476	31913814
chr16	23160839	23161208
chr1	226186994	226187750
chr12	125399214	125399520
chr1	155532739	155533265
chr5	37371165	37371567
chr22	39151345	39151661
chr16	25269316	25269696
chr18	19749530	19749777
chr15	96873940	96874193
chr6	26597000	26597410
chr1	211432123	211432433
chr1	109850096	109850624
chr11	123613168	123613454
chr20	33735505	33735900
chr8	130587043	130587310
chr19	51307783	51308075
chr14	23822467	23822765
chr2	26467440	26468049
chr2	28113083	28113481
chr6	82957396	82958166
chr2	153573587	153574175
chr22	43042830	43043177
chr15	77712244	77712472
chr1	1624240	1624513
chr5	80597314	80597575
chr20	33880443	33880674
chr9	66456495	66456776
chr16	8814450	8814673
chrX	70314945	70315277
chr9	6757079	6757800
chr7	89840996	89841244
chr5	78281610	78281943
chr5	89770282	89770513
chr14	31494992	31495223
chr19	1248076	1248396
chr17	11901010	11901408
chr14	20923092	20923360
chr11	111957004	111957261
chr19	10654081	10654535
chr1	161691848	161692234
chr21	11099437	11099797
chr6	1311533	1312407
chr7	116311955	116312257
chr14	35591649	35592033
chr4	39528980	39529570
chr2	38152407	38152655
chr20	30433510	30434089
chr1	42800958	42801183
chr21	20132622	20132854
chr2	73869671	73870251
chr17	43238559	43238878
chr16	30934280	30934747
chr21	34144136	34144507
chr19	16999393	16999967
chr13	27746272	27746597
chr20	656552	656947
chr3	49460181	49460453
chr2	74757695	74757948
chr16	31539009	31539346
chr19	55549679	55550032
chr8	142238508	142238885
chr13	50700099	50700345
chr19	41196969	41197288
chr19	19779156	19779419
chr16	11837419	11837776
chr17	38257064	38257718
chr5	171615625	171615917
chr17	62084052	62084345
chr16	18812678	18813391
chr21	44035469	44035757
chr12	56694931	56695253
chr4	698788	699346
chr9	19049095	19049338
chr2	101179260	101179485
chr15	43513044	43513740
chr7	99756728	99757057
chr1	153539004	153539266
chr7	766023	766353
chr20	35724414	35724668
chr8	97656578	97657010
chr6	108880277	108880655
chr12	93964622	93964924
chr6	160147932	160148374
chr16	8962040	8962797
chr2	71127340	71127665
chr2	198317648	198317975
chr5	74906532	74907090
chr16	84001475	84001704
chr9	35731369	35731622
chr6	132272503	132272780
chr18	77793238	77793562
chr20	30458774	30459080
chr6	99873551	99874053
chr1	31538395	31538698
chr2	242254688	242255031
chr4	8443051	8443287
chr7	102715035	102715264
chrX	153979753	153980435
chr7	56174796	56175294
chr14	39572270	39572720
chr14	39736291	39736585
chr8	93107488	93107952
chr21	37852375	37852640
chr5	443740	444141
chr17	44896892	44897195
chr12	57848326	57848981
chr12	56321839	56322116
chr2	198364292	198364800
chr15	64679861	64680122
chr1	41157376	41157633
chr8	81083200	81083535
chr20	42187107	42188014
chr20	56101207	56101708
chr11	704886	705364
chr17	40931934	40932471
chr1	150602817	150603360
chr2	55646914	55647159
chr10	95653349	95653602
chr3	8693635	8694206
chr8	21911455	21911685
chr1	32404120	32404355
chr2	160568870	160569289
chr22	38453102	38453365
chr1	22352119	22352771
chr2	153574495	153575036
chr10	135150803	135151218
chr14	23451451	23452581
chr9	116840477	116840879
chr1	154293410	154293770
chr11	59952804	59953329
chr3	148803468	148803847
chr11	33182818	33183046
chr2	64068078	64068727
chr11	65403639	65404076
chr3	42773697	42773964
chr6	41715188	41715429
chr14	74003722	74004001
chr6	168226933	168227293
chr9	19380340	19380562
chr15	40762712	40762937
chr1	234859443	234860047
chr12	102874281	102874512
chr17	57442817	57443287
chr3	47324066	47324405
chr5	137089840	137090417
chr14	24664414	24665781
chr22	40342620	40342943
chr1	45273111	45273499
chr1	156786683	156786930
chrX	117861074	117861387
chrX	106449242	106449792
chr2	61404089	61404320
chr17	74667422	74667652
chr2	42274142	42274427
chr2	241543801	241544076
chr20	34330104	34330717
chr20	61493507	61494221
chr12	69202567	69202826
chr11	9482224	9482531
chr21	26979613	26979934
chr21	34852500	34853046
chr9	139885997	139886279
chr11	114165838	114166127
chr2	55459675	55459980
chr5	92918422	92918846
chr21	46897997	46898316
chr11	57298685	57298993
chr2	201754140	201754422
chr12	106696302	106696814
chr12	53343541	53343918
chr7	74868072	74868360
chr12	53626806	53627053
chr4	74486302	74486607
chr15	65504476	65504759
chr17	71088770	71089038
chr1	44445666	44445928
chr19	7764533	7765143
chr17	6616539	6616876
chr22	24407597	24407900
chr2	148602306	148602609
chr12	6419247	6419672
chr13	46785345	46785620
chr17	76125074	76125425
chr15	66994283	66994706
chr19	47734640	47735291
chr4	184019997	184020232
chr7	26897816	26898115
chr14	75745279	75745713
chr12	109915183	109915446
chr1	149605869	149606155
chr6	49604464	49604706
chr20	1246033	1246260
chr12	58016440	58016847
chr12	52463554	52463832
chr7	72847781	72848011
chr20	2781433	2781867
chr6	11043544	11043928
chr19	17488104	17488457
chr13	99960114	99960428
chr16	50581264	50581722
chr12	101801480	101801738
chr15	58306848	58307076
chr10	65028703	65029333
chr17	40169201	40169467
chr12	57915856	57916209
chr19	15939606	15939993
chr20	37063759	37064089
chr6	74230530	74230794
chr7	1595811	1596134
chr3	169755084	169755315
chr11	47600331	47600810
chr2	122407117	122407455
chr9	84304609	84304870
chr7	765204	765667
chr11	86748782	86749080
chr6	2876655	2877135
chr8	103251825	103252065
chr7	121784315	121784553
chr2	227699994	227700568
chr13	77901142	77901489
chr15	72524517	72524835
chr17	61627330	61627683
chr16	71928862	71929642
chr12	122326253	122326502
chr3	32992924	32993159
chr1	36023796	36024101
chr17	4852962	4853249
chr20	42193238	42193658
chr2	219187317	219187711
chr10	98588829	98589446
chr17	42467088	42467482
chr4	4543485	4544035
chr1	146372793	146373079
chr2	28615588	28615819
chr2	208030284	208030540
chr2	198380532	198380889
chr6	138187381	138187639
chr4	145061709	145062163
chr16	67224389	67224735
chr2	62115516	62116062
chr17	74350963	74351291
chr1	25598833	25599103
chr17	58042227	58042530
chr4	39460207	39460473
chr6	116600454	116600749
chr6	134495865	134496280
chr5	14664227	14664480
chr5	180650278	180650921
chr13	111617641	111617975
chr20	23860670	23860978
chr6	692945	693720
chr8	23385193	23385629
chr3	10068179	10068423
chr6	20534014	20534788
chr17	75371814	75372088
chr7	6143990	6144382
chr20	33680521	33680768
chr15	85291023	85291340
chr16	71842758	71843026
chr19	16308100	16308445
chr16	3162481	3162782
chr11	47399848	47400300
chr4	26320715	26321417
chr20	361224	361688
chr17	47438613	47438939
chr11	13011036	13011494
chr6	116892271	116892890
chrX	118110072	118110464
chr17	41176461	41176934
chr6	96969645	96969926
chr10	99531897	99532266
chr6	40345986	40346215
chr16	29874601	29874897
chr1	155099801	155100056
chr16	57481328	57481826
chr8	18066745	18067002
chr14	36789588	36790177
chr17	73841263	73841569
chr16	70323262	70323533
chr6	26204608	26205124
chr15	69743829	69744995
