chr1	47645902	47647807	TCF12_IP_R2_peak_493	59398	.	209.432	5949.34	5939.85	1127
chr8	17979909	17980701	TCF12_IP_R2_peak_12547	49237	.	160.143	4931.16	4923.77	451
chr8	23351532	23352138	TCF12_IP_R2_peak_12581	44460	.	152.974	4453.12	4446.01	311
chr5	154033062	154033939	TCF12_IP_R2_peak_10617	42336	.	130.442	4240.67	4233.64	572
chr7	73300238	73300842	TCF12_IP_R2_peak_11993	40562	.	113.667	4063.09	4056.21	326
chr22	20012664	20013451	TCF12_IP_R2_peak_8333	40183	.	141.042	4025.15	4018.32	430
chr7	137942164	137943147	TCF12_IP_R2_peak_12317	39140	.	174.375	3920.79	3914.04	329
chr2	171120042	171120701	TCF12_IP_R2_peak_7467	38290	.	100.4	3835.72	3829.05	320
chr17	42343617	42344416	TCF12_IP_R2_peak_5512	37907	.	195.384	3797.4	3790.76	502
chr10	63525246	63525894	TCF12_IP_R2_peak_1871	35993	.	100.669	3605.87	3599.35	313
chr1	22231376	22232162	TCF12_IP_R2_peak_214	35762	.	119.764	3582.78	3576.28	307
chr10	52310013	52310613	TCF12_IP_R2_peak_1850	35112	.	122.153	3517.67	3511.21	273
chr1	31241660	31242207	TCF12_IP_R2_peak_319	34907	.	109.506	3497.16	3490.72	291
chr1	153316081	153316815	TCF12_IP_R2_peak_925	32330	.	136.48	3239.33	3233.01	393
chr21	47740124	47740782	TCF12_IP_R2_peak_8305	32007	.	129.707	3207.03	3200.74	372
chr17	47816960	47818113	TCF12_IP_R2_peak_5584	31368	.	96.83	3143.11	3136.86	398
chr15	75358032	75358880	TCF12_IP_R2_peak_4528	31011	.	152.603	3107.37	3101.13	453
chr1	43988309	43989158	TCF12_IP_R2_peak_446	30722	.	113.874	3078.51	3072.29	320
chr11	33966147	33966808	TCF12_IP_R2_peak_2410	30654	.	122.769	3071.64	3065.43	347
chr1	25739471	25740321	TCF12_IP_R2_peak_248	30023	.	107.892	3008.5	3002.32	455
chr1	229690494	229691355	TCF12_IP_R2_peak_1462	29706	.	122.22	2976.83	2970.67	558
chr1	179015844	179016799	TCF12_IP_R2_peak_1109	29557	.	85.1587	2961.94	2955.79	441
chr4	71768732	71769347	TCF12_IP_R2_peak_9656	29142	.	107.257	2920.34	2914.23	380
chr1	29210244	29211789	TCF12_IP_R2_peak_302	26313	.	104.787	2637.38	2631.39	317
chr1	44501486	44502559	TCF12_IP_R2_peak_450	26163	.	89.1864	2622.29	2616.3	309
chr3	196237786	196239459	TCF12_IP_R2_peak_9429	25916	.	119.7	2597.65	2591.68	1284
chr6	135644147	135644838	TCF12_IP_R2_peak_11467	25774	.	95.6765	2583.45	2577.48	365
chr18	43733048	43733685	TCF12_IP_R2_peak_6015	25194	.	224.71	2525.36	2519.42	346
chr17	11811942	11812522	TCF12_IP_R2_peak_5245	25069	.	135.894	2512.86	2506.92	288
chr10	51594081	51594664	TCF12_IP_R2_peak_1846	23228	.	80.0572	2328.67	2322.81	293
chr4	79613011	79613626	TCF12_IP_R2_peak_9699	23037	.	63.1192	2309.65	2303.79	290
chr8	94513955	94514647	TCF12_IP_R2_peak_12801	22326	.	106.357	2238.49	2232.66	467
chr7	20259210	20259934	TCF12_IP_R2_peak_11795	22221	.	103.585	2227.95	2222.12	397
chr7	103636414	103637033	TCF12_IP_R2_peak_12137	22193	.	78.4651	2225.17	2219.34	324
chr7	129598298	129598955	TCF12_IP_R2_peak_12264	21752	.	71.8058	2181.08	2175.28	359
chr6	164197987	164199113	TCF12_IP_R2_peak_11630	21730	.	114.26	2178.84	2173.03	490
chr12	32158343	32158904	TCF12_IP_R2_peak_3112	21565	.	111.245	2162.37	2156.57	268
chr5	134469637	134470217	TCF12_IP_R2_peak_10506	21378	.	96.2168	2143.61	2137.83	266
chr17	40850964	40851532	TCF12_IP_R2_peak_5494	21215	.	85.115	2127.31	2121.53	316
chr12	120103068	120103841	TCF12_IP_R2_peak_3548	20819	.	78.3135	2087.66	2081.9	512
chr12	54689370	54690005	TCF12_IP_R2_peak_3218	20631	.	74.1556	2068.86	2063.12	304
chr12	117479948	117481114	TCF12_IP_R2_peak_3533	20441	.	94.8919	2049.89	2044.16	324
chr17	26854170	26854804	TCF12_IP_R2_peak_5341	20409	.	199.838	2046.72	2041	307
chr1	226115921	226116623	TCF12_IP_R2_peak_1413	20302	.	76.8032	2035.96	2030.24	382
chr11	12222497	12223279	TCF12_IP_R2_peak_2336	20007	.	95.3738	2006.48	2000.78	405
chr6	134022621	134023233	TCF12_IP_R2_peak_11446	19977	.	82.7118	2003.47	1997.77	322
chr7	155115610	155116512	TCF12_IP_R2_peak_12427	19893	.	69.9683	1995	1989.31	332
chr5	16418511	16419230	TCF12_IP_R2_peak_10108	19827	.	104.09	1988.42	1982.73	293
chr14	31528722	31529182	TCF12_IP_R2_peak_3963	19668	.	112.002	1972.5	1966.82	264
chr16	89070134	89071080	TCF12_IP_R2_peak_5162	19015	.	81.089	1907.18	1901.53	593
