chr1	47645902	47647807	TCF12_IP_R1_peak_883	70191	.	288.663	7028.61	7019.12	1252
chr2	171120042	171120701	TCF12_IP_R1_peak_14000	61238	.	225.278	6131.22	6123.85	443
chr10	63525246	63525894	TCF12_IP_R1_peak_3514	59731	.	183.766	5980.35	5973.15	425
chr8	17979909	17980701	TCF12_IP_R1_peak_23697	58815	.	217.957	5888.66	5881.58	1001
chr22	20012664	20013451	TCF12_IP_R1_peak_15641	58669	.	174.566	5873.97	5866.92	562
chr5	154033062	154033939	TCF12_IP_R1_peak_20067	57376	.	290.005	5744.58	5737.67	1030
chr7	73300238	73300842	TCF12_IP_R1_peak_22713	56395	.	241.809	5646.37	5639.54	414
chr8	23351532	23352138	TCF12_IP_R1_peak_23761	53381	.	231.155	5344.8	5338.15	502
chr10	52310013	52310613	TCF12_IP_R1_peak_3472	47652	.	206.786	4771.73	4765.26	330
chr15	75358032	75358880	TCF12_IP_R1_peak_8661	47037	.	309.967	4710.17	4703.72	691
chr17	47816960	47818113	TCF12_IP_R1_peak_10503	46225	.	237.2	4628.91	4622.51	507
chr1	179015844	179016799	TCF12_IP_R1_peak_2166	46019	.	173.084	4608.38	4601.99	542
chr1	25739471	25740321	TCF12_IP_R1_peak_408	45831	.	177.911	4589.53	4583.16	636
chr21	47740124	47740782	TCF12_IP_R1_peak_15597	45432	.	191.91	4549.57	4543.23	538
chr7	103636414	103637033	TCF12_IP_R1_peak_22999	44709	.	211.977	4477.23	4470.93	996
chr1	229690494	229691355	TCF12_IP_R1_peak_2797	43420	.	151.592	4348.28	4342.04	598
chr4	71768732	71769347	TCF12_IP_R1_peak_18186	42796	.	176.681	4285.82	4279.61	450
chr11	33966147	33966808	TCF12_IP_R1_peak_4532	42008	.	158.407	4206.98	4200.8	381
chr1	31241660	31242207	TCF12_IP_R1_peak_557	41552	.	150.4	4161.41	4155.25	361
chr17	42343669	42344416	TCF12_IP_R1_peak_10362	41386	.	310.964	4144.83	4138.68	454
chr4	79613011	79613626	TCF12_IP_R1_peak_18271	41051	.	155.493	4111.25	4105.12	845
chr7	137942164	137943147	TCF12_IP_R1_peak_23361	41035	.	162.697	4109.66	4103.53	411
chr1	22231376	22232162	TCF12_IP_R1_peak_337	39562	.	160.483	3962.27	3956.21	341
chr1	153316081	153316815	TCF12_IP_R1_peak_1772	39137	.	159.092	3919.78	3913.73	428
chr5	16418511	16419230	TCF12_IP_R1_peak_19028	38651	.	330.31	3871.17	3865.14	347
chr10	51594081	51594664	TCF12_IP_R1_peak_3461	38026	.	140.07	3808.68	3802.67	374
chr1	43988309	43989158	TCF12_IP_R1_peak_805	34727	.	154.404	3478.65	3472.75	348
chr7	155115610	155116512	TCF12_IP_R1_peak_23525	34460	.	195.339	3451.93	3446.04	410
chr6	164197987	164199113	TCF12_IP_R1_peak_22087	34397	.	171.269	3445.6	3439.7	551
chr6	135644147	135644838	TCF12_IP_R1_peak_21752	34248	.	113.432	3430.76	3424.87	420
chr1	226115921	226116623	TCF12_IP_R1_peak_2722	31906	.	139.453	3196.41	3190.62	452
chr1	29210244	29211789	TCF12_IP_R1_peak_532	31850	.	100.16	3190.85	3185.06	656
chr5	134469637	134470217	TCF12_IP_R1_peak_19850	31399	.	127.31	3145.71	3139.93	410
chr12	120103068	120103841	TCF12_IP_R1_peak_6779	31232	.	132.736	3128.99	3123.22	544
chr1	44501486	44502559	TCF12_IP_R1_peak_812	30837	.	113.829	3089.55	3083.8	370
chr12	54689370	54690005	TCF12_IP_R1_peak_6130	29674	.	155.103	2973.11	2967.42	949
chr8	94514019	94514647	TCF12_IP_R1_peak_24205	28903	.	145.949	2896.03	2890.37	395
chr18	43733048	43733685	TCF12_IP_R1_peak_11270	28900	.	257.217	2895.7	2890.04	401
