chr11	5255702	5255947
chr19	21323728	21324154
chr19	54640995	54641415
chr8	130587716	130588020
chr1	247711423	247711776
chr19	45348279	45348532
chr6	126444335	126444955
chr1	154974354	154974985
chr8	26150466	26150965
chr20	36793904	36794143
chr3	10334459	10334709
chr12	122019350	122019617
chr12	116996304	116996596
chr12	175489	175810
chr16	31191141	31191455
chr20	43029380	43029771
chr20	2795104	2795520
chr2	201754085	201754407
chr19	46389693	46390016
chr6	32121560	32122648
chr12	69080340	69080696
chr11	33758418	33759594
chr8	129060573	129061668
chr5	93953910	93954395
chr1	155271050	155271620
chr14	103565637	103566140
chr14	23623577	23624034
chr17	52977013	52977278
chr13	41556932	41557181
chr1	15802306	15802653
chr18	29598242	29598570
chr17	48449928	48450546
chr11	85954399	85955011
chr17	49337518	49337758
chr17	48785284	48785539
chr6	116600359	116600627
chr9	130564764	130564997
chr17	40761955	40762290
chr1	212525383	212525640
chr1	145413043	145413315
chr12	57848755	57849217
chr19	44285322	44285566
chr5	39270642	39270880
chr19	14530117	14530571
chr20	48908981	48909640
chrX	44702572	44703037
chr4	185655310	185655699
chr22	39378073	39378319
chr9	139556805	139557754
chr11	133771838	133772066
chr13	50588565	50588926
chr7	123172923	123173344
chr2	47403664	47403975
chr17	7553761	7554119
chr17	18624835	18625328
chr15	102494155	102494849
chr5	176936618	176936906
chr5	176433886	176434133
chr3	113556663	113556971
chr6	44233435	44233812
chr6	32937708	32938067
chr12	117175083	117175569
chr16	88717776	88718025
chr1	150208513	150208892
chr17	76124941	76125616
chr5	133341503	133341830
chr12	53299373	53299861
chr17	12921430	12921986
chr1	147399333	147399953
chr3	156807261	156808090
chr16	90086431	90086773
chr3	130568719	130569434
chr17	57233065	57233310
chr19	18654692	18656026
chr1	147806354	147806981
chr2	153574506	153574729
chr2	119981036	119981370
chr1	43123661	43123963
chr4	144826482	144827225
chr16	67061948	67062567
chr17	74667756	74668150
chrX	109468501	109468766
chr6	125623907	125624365
chr19	51399980	51400271
chr3	195311454	195311722
chr10	96122513	96122900
chr5	90609974	90610516
chr1	156083652	156084252
chr19	56651487	56651798
chr6	150039432	150039938
chr1	159893503	159893953
chr19	17392339	17392648
chr1	40723503	40723743
chr11	20385552	20385892
chr16	1578479	1578817
chr1	207817997	207818373
chr5	159766515	159766803
chr11	77850779	77851018
chr8	144120378	144120718
chr1	43147880	43148132
chr17	42422320	42422580
chr12	6419214	6419505
chr5	139780855	139781336
chrX	9431032	9431335
chr11	61687497	61688239
chr2	87754913	87755181
chr11	123985708	123986202
chr6	30875482	30876015
chr6	32935334	32936218
chr19	15529687	15530060
chr2	86667974	86668269
chr5	150020053	150020366
chr6	126110695	126111144
chr10	76585989	76586470
chr22	41209843	41210431
