chr6	135644254	135644683	GATA3_IP_R1_peak_2113	1438	.	59.3437	153.111	143.811	257
chr1	160509930	160510355	GATA3_IP_R1_peak_158	1438	.	52.8619	153.301	143.811	253
chr10	121904631	121905110	GATA3_IP_R1_peak_370	1390	.	51.1512	146.81	139.052	349
chr1	226537799	226538235	GATA3_IP_R1_peak_220	1204	.	44.8786	127.541	120.429	335
chr19	13213552	13213806	GATA3_IP_R1_peak_1150	1153	.	46.362	122.399	115.385	135
chr10	94516013	94516424	GATA3_IP_R1_peak_339	1095	.	43.6643	116.444	109.577	298
chr12	54698126	54698457	GATA3_IP_R1_peak_575	1049	.	40.3168	111.74	104.938	282
chr17	76661931	76662323	GATA3_IP_R1_peak_1072	1024	.	38.8308	109.186	102.435	248
chr7	73300425	73300728	GATA3_IP_R1_peak_2218	993	.	37.1101	105.983	99.3022	213
chr2	16620185	16620529	GATA3_IP_R1_peak_1217	963	.	43.2017	102.938	96.3114	185
chr11	128547999	128548318	GATA3_IP_R1_peak_511	927	.	36.3251	99.2853	92.7369	180
chr10	63525325	63525788	GATA3_IP_R1_peak_305	900	.	38.0536	96.5813	90.0499	225
chr1	19803401	19803688	GATA3_IP_R1_peak_32	863	.	35.7971	92.7763	86.3654	195
chr6	109625654	109625997	GATA3_IP_R1_peak_2101	816	.	38.1013	88.0264	81.6717	215
chr1	116090369	116090778	GATA3_IP_R1_peak_136	806	.	34.1112	86.9697	80.6498	344
chr21	39848338	39848678	GATA3_IP_R1_peak_1491	790	.	34.7302	85.3757	79.0817	190
chr8	26248620	26248845	GATA3_IP_R1_peak_2293	777	.	31.7632	83.981	77.7033	151
chr4	80599629	80599990	GATA3_IP_R1_peak_1823	749	.	32.4254	81.2121	74.9735	214
chr21	36399059	36399347	GATA3_IP_R1_peak_1486	747	.	30.6228	80.9587	74.7293	191
chr17	53528711	53528971	GATA3_IP_R1_peak_1012	745	.	29.6539	80.7925	74.5769	145
chr8	23526158	23526440	GATA3_IP_R1_peak_2290	744	.	35.041	80.7023	74.4943	178
chr9	27432398	27432654	GATA3_IP_R1_peak_2401	721	.	30.7395	78.3525	72.1541	166
chr3	141765233	141765513	GATA3_IP_R1_peak_1684	721	.	30.7395	78.3525	72.1541	193
chr11	86211732	86212139	GATA3_IP_R1_peak_481	721	.	31.3015	78.3525	72.1541	317
chr4	112978601	112978992	GATA3_IP_R1_peak_1858	715	.	29.0803	77.7034	71.5477	239
chr8	130180355	130180677	GATA3_IP_R1_peak_2375	697	.	33.0008	75.8728	69.731	219
chr19	15955343	15955602	GATA3_IP_R1_peak_1155	685	.	27.9332	74.6291	68.5253	139
chr3	122074515	122074772	GATA3_IP_R1_peak_1669	673	.	32.4908	73.4748	67.3921	206
chr19	35453368	35453635	GATA3_IP_R1_peak_1174	659	.	27.7716	71.9764	65.9249	159
chr10	94450496	94450795	GATA3_IP_R1_peak_338	659	.	27.7716	71.9764	65.9249	228
chr1	229283901	229284248	GATA3_IP_R1_peak_227	659	.	27.2013	71.9764	65.9249	198
chr1	206260600	206260884	GATA3_IP_R1_peak_195	650	.	31.4707	71.0884	65.0698	180
chr9	132625392	132625667	GATA3_IP_R1_peak_2480	638	.	28.4918	69.8557	63.8479	191
chr8	103911581	103911915	GATA3_IP_R1_peak_2349	638	.	27.9298	69.8557	63.8479	127
chr9	74357242	74357519	GATA3_IP_R1_peak_2409	625	.	26.2126	68.5266	62.5721	387
chr9	131320661	131321054	GATA3_IP_R1_peak_2477	625	.	26.2126	68.5266	62.5721	226
chr20	15876353	15876645	GATA3_IP_R1_peak_1404	625	.	26.2126	68.5266	62.5721	219
chr8	94122207	94122481	GATA3_IP_R1_peak_2336	603	.	27.5296	66.2389	60.3339	143
chr12	125090404	125090667	GATA3_IP_R1_peak_646	603	.	27.5296	66.2389	60.3339	371
chr5	75698184	75698514	GATA3_IP_R1_peak_1937	601	.	28.2328	66.0312	60.1512	133
chr2	122893054	122893399	GATA3_IP_R1_peak_1300	601	.	26.0609	66.0636	60.1642	352
chrX	153389393	153389699	GATA3_IP_R1_peak_2576	596	.	24.4919	65.4997	59.62	191
chr8	135173525	135173752	GATA3_IP_R1_peak_2383	596	.	24.4919	65.4997	59.62	128
chr10	45966064	45966346	GATA3_IP_R1_peak_297	596	.	25.0655	65.4997	59.62	241
chr1	4388557	4388793	GATA3_IP_R1_peak_9	596	.	24.4919	65.4997	59.62	177
chr1	208046779	208047196	GATA3_IP_R1_peak_197	596	.	24.4919	65.4997	59.62	282
chr1	167100430	167100660	GATA3_IP_R1_peak_164	596	.	25.0655	65.4997	59.62	142
