chr10	73610981	73611136
chr1	226187070	226187671
chr1	202131190	202131484
chr5	169780258	169780449
chr5	66300289	66300441
chr3	46448544	46448752
chr4	54232295	54232530
chr11	63259191	63259543
chr15	74501316	74501504
chr1	145437580	145437731
chrX	48379857	48380023
chr19	53606579	53606768
chr17	56413223	56413488
chr6	31691046	31691197
chr5	138861968	138862119
chr20	54987278	54987433
chr17	6544324	6544475
chr3	183273418	183273600
chr3	107810749	107811096
chr2	102685875	102686081
chrX	153192142	153192502
chr1	197116133	197116315
chr20	1448454	1448605
chr3	148582870	148583223
chr3	61546150	61546339
chr1	160068387	160068780
chr11	10477394	10477545
chr17	75277360	75277511
chr3	130568942	130569316
chr15	76135570	76135721
chr11	117699367	117699547
chr6	36921994	36922335
chr11	19082210	19082536
chr3	170075006	170075157
chr1	36851573	36851810
chr2	113931314	113931517
chr20	31097545	31097819
chr19	9968813	9968996
chr15	78857311	78857691
chr9	100700455	100700803
chr3	49843769	49844032
chr9	124048135	124048286
chr3	183723861	183724112
chr6	153018878	153019029
chr12	68845094	68845300
chr20	35089513	35089779
chr19	16295906	16296130
chr20	37433594	37433851
chr16	57844262	57844515
chr17	62084072	62084388
chr17	72199623	72199774
chr22	22598903	22599065
chr6	11112106	11112351
chrX	106161160	106161443
chr3	107844496	107844663
chr20	43594971	43595122
chr6	35696414	35696599
chr3	186857240	186857391
chr1	27113526	27113736
chr1	247267665	247267920
chr15	58306358	58306526
chr7	45018678	45018924
chr15	74495549	74495704
chr1	234859528	234859723
chr9	15552935	15553086
chr14	62036966	62037187
chr3	57678715	57678905
chr17	45608354	45608512
chr8	74660169	74660391
chr17	899703	899986
chr22	40859339	40859564
chr19	2236232	2236462
chr13	53383604	53383779
chr18	56338381	56338536
chr12	32112013	32112257
chr8	126441478	126441712
chr20	31071281	31071452
chr7	56174879	56175209
chr19	3155094	3155391
chr3	176914976	176915291
chr17	7761199	7761414
chr4	87375013	87375263
chr8	128972596	128973007
chr6	31554319	31554695
chr11	66085383	66085564
chr22	30663280	30663431
chr21	15918623	15918793
chr5	75698126	75698556
chr3	108476408	108476682
chr10	72237569	72237752
chr1	26644119	26644404
chr7	45066693	45066871
chr12	15114527	15114698
chr6	111888441	111888654
chr4	144434587	144434774
chr22	23922992	23923152
chr17	21029340	21029502
chr4	169402133	169402284
chr11	66024607	66024801
chr2	239335514	239335665
chr17	3819852	3820044
chr19	13048334	13048601
chr6	150039645	150039911
chr17	20946289	20946440
chr11	47421615	47421881
chr22	19513295	19513485
chr17	41857047	41857252
chr20	61408228	61408379
chr17	19290808	19290987
chr6	20212948	20213099
