chr3	183353301	183353448
chr1	109419523	109419658
chr12	64845780	64845918
chr15	40987129	40987332
chr20	1373784	1373970
chr3	142720260	142720438
chr22	20307462	20307682
chr19	58144445	58144579
chr17	37824696	37824911
chr5	153418406	153418581
chr19	58962850	58963022
chrX	119737622	119737946
chr12	121790159	121790431
chr10	103113534	103113871
chr1	197170493	197170721
chr3	4344924	4345120
chr7	766187	766360
chr2	219906256	219906404
chr1	173445951	173446106
chr5	7869068	7869207
chr11	34127025	34127170
chr20	54967307	54967745
chr16	31519648	31519899
chr21	46707870	46708024
chr1	1550616	1550844
chr1	202317565	202317878
chr12	12966193	12966402
chr5	178286834	178287072
chr19	16606955	16607227
chr1	36022750	36022945
chr10	80827139	80827280
chr16	23568778	23569069
chr8	144679378	144679517
chr11	65625613	65625917
chr3	43732120	43732450
chr17	78388943	78389133
chr9	140134895	140135032
chr10	75544974	75545431
chr20	55043556	55043764
chr4	122745059	122745193
chr4	39640494	39640779
chr8	145911243	145911428
chr21	34697110	34697377
chr11	66335989	66336228
chr13	45694457	45694681
chr7	100660830	100660964
chr1	109756420	109756646
chr19	5903792	5903963
chr1	155163251	155163673
chr1	100731643	100731933
chr6	33359293	33359503
chr7	128694817	128694972
chr9	98638209	98638427
chr4	926109	926306
chr11	3876307	3876486
chr12	51157623	51157822
chr7	75677157	75677411
chr7	35077484	35077709
chr7	92861395	92861733
chr14	103565802	103566042
chr1	27560785	27561207
chr9	116172548	116173071
chr19	42388190	42388490
chr14	105219345	105219537
chr1	186344719	186344853
chr15	44719400	44719651
chr5	141704592	141704857
chr7	149321787	149322007
chr1	145549066	145549226
chr6	3157770	3157927
chr17	40306924	40307219
chr2	47630110	47630261
chr8	144513091	144513236
chr6	31670969	31671403
chr15	43477480	43477647
chr16	57701385	57701597
chr10	95462264	95462501
chr5	140070922	140071086
chr2	29117267	29117593
chr12	123011580	123011903
chr6	42981631	42981962
chr8	95907919	95908059
chr16	58718598	58718732
chr9	131549428	131549581
chr17	38375395	38375574
chr16	23521723	23521920
chr1	10532572	10532792
chr6	27440977	27441111
chr2	20850786	20851028
chr16	28985908	28986171
chr1	26798124	26798266
chr3	52029901	52030062
chr11	3078600	3078777
chr9	37800662	37800835
chr6	43149760	43149978
chr1	63989027	63989187
chr19	18530118	18530267
chr19	1383745	1383941
chr14	103523963	103524100
chr16	29937499	29937715
chr10	21822932	21823080
chr7	100472388	100472776
chr19	50145136	50145434
chr5	1799942	1800130
chr5	138775138	138775294
chr15	40401252	40401396
chr1	156308500	156308699
chr14	23057969	23058203
chr22	24181335	24181469
chr16	3030464	3030619
chr15	74753441	74753624
chr19	3505959	3506232
chr15	72668167	72668401
chr2	99952842	99953081
chr17	17494911	17495273
chr2	172290648	172290841
chr12	110434088	110434249
chr1	16173864	16174155
chr19	344944	345088
chr6	42531390	42531944
chr6	160210666	160210813
chr18	43547200	43547514
chr1	109234743	109234889
chr6	135818802	135818952
chr6	88032123	88032335
chr19	50979574	50979818
chr16	30621609	30621855
chr12	123380633	123380875
chr11	124543634	124543879
chr17	35969662	35969796
chr20	3140444	3140713
chr1	185126166	185126447
chr12	120907494	120907687
